trial,prauc,recall,precision,accuracy,ROC-AUC,F1,F2,max_depth,min_child_weight,subsample,learning_rate,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight,n_estimators,best_trial
39,0.6606486901829776,0.40446438107444194,0.6779448621553885,0.6288187628969751,0.6874244657884473,0.506655963609606,0.4399600353176263,8,15.390200276740975,0.5984332294818169,0.012223471711889611,0.6855340288339064,4.597194466081754,8.652518809115213,0.5852843085714137,0.8048260001409218,1303,False
40,0.6638767246812345,0.5602905051799637,0.6346479554802806,0.6407972218028084,0.6924667673867426,0.5951557093425606,0.5737346340609826,8,1.7668506537003972,0.5505730681338757,0.014558510871366117,0.7306202356143636,0.31315408509373444,7.9884811162316085,0.018638359450164167,1.0310141689791332,730,False
41,0.664589164399287,0.626935811171633,0.6131829102684634,0.6378277719059842,0.692558347265247,0.6199831009716942,0.6241360978203083,8,1.828630704826791,0.5502196907245018,0.01984802416254192,0.7450120758364326,0.6119702785089379,3.4549554775868057,0.01882613580636935,1.1793151400325672,411,False
42,0.664250862019995,0.6347324575456584,0.610101632275947,0.6367205194020836,0.6912841228192863,0.6221733668341709,0.629648464814697,8,16.191612703057032,0.5551446753191915,0.00879361236013207,0.7069370497305391,4.8524216537780225,2.216250679211873,0.3739891342551918,1.1960621212603675,1438,False
43,0.664846416116857,0.6382569689202179,0.608615948670944,0.6361165634908652,0.6931312946108172,0.6230841413825461,0.6321000190391572,8,17.757682797954512,0.5232259669325126,0.009720075556857659,0.7034988061390739,0.06457317065711798,5.555466106995922,0.5384996251683574,1.1948904026928555,1143,False
44,0.6624782658110522,0.6254405639218199,0.6087318087318088,0.6340530474608687,0.6903742456948104,0.6169730811778961,0.6220258327668253,8,1.7540213678477214,0.5512298254540461,0.009190228220570883,0.8512127467126687,0.5190979177830728,0.005271905854251762,0.01626524702484919,1.1955704726062244,706,False
45,0.6635834000960094,0.6330236035458721,0.6107790601813685,0.6369721676984247,0.691392893303835,0.6217024177898988,0.6284460089914327,8,1.413352914449711,0.5444987403687445,0.02033825958467156,0.7016033490790222,0.00945605968664509,0.005118863879532466,0.41015077326979194,1.1954779707571066,471,False
46,0.6620170585731523,0.6250133504218733,0.6068650834802447,0.6324928280235543,0.6903119945557726,0.6158055350941808,0.6212973776409385,7,2.5000781894305715,0.4739206510923571,0.02621438411128956,0.8556268729970524,0.3415270415772471,0.005810371932662079,0.01088304595317789,1.1977472454998996,330,False
47,0.6614640772237379,0.6320623731709922,0.606974358974359,0.6337510695052595,0.6892217177272396,0.6192643750327003,0.6268802169399602,7,2.2092562723713995,0.46363291128814416,0.025662172812876752,0.8904609133365812,0.33290858369518883,0.006400348189055824,0.008474663832206086,1.1964771081724532,390,False
48,0.6644057371905976,0.5001602050624799,0.6506877865777407,0.6379284312245206,0.6924190332112953,0.5655797101449276,0.5244238392797151,8,5.897543590953,0.4821634570357748,0.014274536868346947,0.7190999444705642,0.07650973202463451,2.063839701901716,0.0010649253160449153,0.929809682301515,646,False
49,0.6650294130734687,0.6319555697960055,0.6115130219098801,0.6373748049725704,0.692526761686903,0.6215662587320763,0.627758445085724,8,6.262414199181185,0.520176317242772,0.012698674647857247,0.7103822986326698,0.022887085030903087,1.8154377823286796,0.0010082115468555784,1.1872164022839704,940,False
50,0.6641232241988775,0.5076364413115454,0.6517208281914164,0.6401429362323217,0.6918324126752285,0.5707252641690682,0.5311207956196223,8,92.33948731310278,0.5331223031057545,0.013679734193387395,0.6519656036686373,0.06807250213266247,1.4846175970768265,0.0011597272703884288,0.9304653239661141,1057,False
51,0.6645784795964387,0.6231976930471003,0.6160261824324325,0.6393879913432986,0.6923763260936178,0.619591186620653,0.6217500639331686,8,5.742670103055786,0.563339907503407,0.006758595345785191,0.7406669316333176,0.05031992305497868,2.2275714152088306,0.009672834634017264,1.1687096036064148,1408,False
52,0.6644199642258708,0.6320623731709922,0.6102289131779748,0.6363682117872062,0.6922628386124962,0.6209537799695714,0.6275715800636267,9,5.286230676901889,0.5486194475547287,0.005229827819113436,0.7796273754987147,0.017905972664898684,2.298599166718412,0.008701149282674247,1.188751046378926,1685,False
53,0.6650108390640614,0.6347324575456584,0.6113568562905051,0.6377271125874477,0.6926930561479758,0.6228254034793544,0.6299154177177623,9,5.338293786722755,0.5599518520025536,0.005366438644550685,0.7753768462975505,2.600372478444658,2.0160527099930095,0.009875992125382599,1.1887302059948819,1846,False
54,0.6650522636500003,0.6262949909217131,0.6124281984334203,0.6371231566762293,0.6925373037676055,0.6192839793008765,0.6234716226848406,9,6.887161914952144,0.5456199188382683,0.006077638496170268,0.6061288223082573,2.649551171937491,1.622115072405366,0.008778256339259861,1.173147030934229,1969,False
55,0.664705689746674,0.49449962618818755,0.6550650820599887,0.6390860133876893,0.6927470932067747,0.5635688637331873,0.5199910152740341,9,5.463377287376989,0.536786370017316,0.012774452592661663,0.6050012964474392,0.3556823458272629,1.3022105743656085,0.0010555689205652523,0.918955207715747,635,False
56,0.6657425491899198,0.5066752109366656,0.6508437371381534,0.6394383210025668,0.6929359408077113,0.5697814076387221,0.5301624907802687,9,7.257980301122054,0.5391864679642729,0.005879525955072705,0.6179761997775457,2.65747550905788,1.2793923392785804,0.0014094025034634557,0.9430439621907634,1705,False
57,0.6652161986024299,0.49364519918829436,0.6552310745676212,0.6389853540691529,0.6926656792691599,0.5630748614241335,0.5192558306745158,11,6.09026417698625,0.5631471661252133,0.007298147671206185,0.5987328562751243,2.6809526356422104,1.4158176219243634,0.0010319919353328807,0.9171861692056645,1466,False
58,0.6656331281662946,0.5073160311865855,0.6520247083047358,0.6402435955508581,0.6930918812579879,0.5706391158097068,0.5308804792453674,11,6.956565503947038,0.5416806621597721,0.006957672748086902,0.6028833279887296,2.6735229105433493,1.5908668175588774,0.0010362768315423706,0.9357639678064881,1702,False
59,0.6636948318474898,0.5091316885613585,0.6463728813559322,0.6374251346318386,0.6919264476284578,0.5696021029991636,0.5317107992950677,11,4.401865115839628,0.5566894180050579,0.005459058353779667,0.7573288848862395,0.15988391217920306,1.6123241245600788,0.010367244568675398,0.939904184701984,1257,False
60,0.6654353008446254,0.5118017729360248,0.6508216759473041,0.6405455735064673,0.6925714664119651,0.5730001195743154,0.53464241883298,9,6.057697952191284,0.6956344766865115,0.006539095556250216,0.7546198744215928,2.674587619087009,2.6575102673128974,0.008931000649238005,0.9504311824710703,1702,False
61,0.6648878443880674,0.5058207839367724,0.6498353457738749,0.6386833761135438,0.6924674993344867,0.5688547234400336,0.5292802860974519,9,0.7808783062010739,0.7035598385692123,0.005335344057251586,0.7680954706783658,2.7062333411717874,2.1209575699948857,0.0010853927232623106,0.9433780941712184,1704,False
62,0.6656082195544868,0.6256541706717932,0.6160479545693553,0.6398409582767125,0.692889258807146,0.6208139041966935,0.6237090351568323,11,6.922912131451922,0.6953924951230784,0.008472640762207436,0.6256483941779677,2.6423258313282125,0.788209097378928,0.0013319597051459715,1.1716534339279367,832,False
63,0.663804780245123,0.6148670297981417,0.6171740994854202,0.6387840354320802,0.6915666393995801,0.6160184045797442,0.6153270628473707,11,0.7447427039007732,0.7009990107797365,0.005982021520918758,0.8070191380963859,2.753898585761447,0.8920547910130312,0.001357297310059565,1.1619509400341541,952,False
64,0.6647168152201686,0.6207412154224073,0.6152217635228114,0.6383310684986663,0.6926234906144678,0.6179691653375864,0.6196294164054671,11,0.6217774531999946,0.7155378014897824,0.005158183272559425,0.8041808297393154,2.563548300181046,2.4842424896849646,0.0010199482223629196,1.1612113945675064,1497,False
65,0.6648058312326384,0.6170030972978746,0.6150324709890344,0.637525793950375,0.692588707847714,0.6160162081467264,0.6166079624292881,11,0.5893144784861963,0.7032201875562845,0.008758795796659828,0.8062700091361167,2.7018456786181466,2.8073052368223292,0.0012599460101708037,1.1551747420786713,952,False
67,0.6647513470883543,0.6148670297981417,0.6185666702482003,0.6398409582767125,0.6924895645091877,0.616711301553294,0.6156034132466477,11,7.663822189825242,0.7281460974247175,0.005087900007786512,0.7963044171369612,2.771494778384098,0.6748337446571971,0.001107605587222976,1.1534903572000288,1524,False
68,0.6654853949792187,0.6241589234219801,0.6120653540008378,0.6364688711057426,0.6930801853429945,0.6180529850351647,0.6217021276595744,9,7.163543204166383,0.3981612047300419,0.005620980823232758,0.6225992568336751,2.6184140610786995,2.109417060956681,3.560865755867357,1.162392886802863,1967,False
69,0.6643989415641103,0.5035779130620528,0.6519634955752213,0.6393879913432986,0.6921773379666438,0.5682434468213318,0.5275937695819533,9,7.805044010304419,0.4097504236144688,0.0057752630066461525,0.797076580830367,0.8477183207645604,2.6197518889723352,3.7250689328308915,0.9280083725619266,1466,False
70,0.6654337059172608,0.5073160311865855,0.6511309115832762,0.6397402989581761,0.6930615664222551,0.5702965542081883,0.5307618387824882,9,7.683334846244143,0.41799860298025665,0.005062739292603113,0.6312947690290279,2.330182745329929,2.8001085327183284,4.39337147197826,0.937121102134321,2276,False
71,0.6645460870175505,0.6215956424223006,0.6114087614245194,0.6355126075796467,0.6918309284478585,0.6164601207499205,0.6195312001021908,9,7.6430772700813785,0.43228705402937617,0.030717526390286787,0.7886197258243403,2.4975516668984397,3.1796037771952457,0.00608038737824788,1.164943710364156,330,False
72,0.664973504986673,0.6256541706717932,0.6104626927886619,0.6354622779203785,0.6927567356017086,0.6179650825465478,0.6225556878081959,9,26.142592717514525,0.4209000637113957,0.005826589896486309,0.7996872302804646,2.5819623269636334,3.1747922017902725,0.005707015293236036,1.165686332814577,1859,False
73,0.6647254450800429,0.6261881875467264,0.6099032560074898,0.635109970305501,0.6925021397780682,0.6179384485666105,0.6228619993625837,9,26.744520265169825,0.4120230472044457,0.0075389785851295976,0.7957763400415807,2.4765610315163933,2.8878726915077566,0.005180717057779426,1.1689653861933655,1572,False
74,0.6651051478024315,0.6235181031720602,0.6117573090223201,0.6361165634908652,0.6927884584202546,0.6175817200888607,0.6211299074369614,9,8.093489750352964,0.41494857348106096,0.005551366736646438,0.7948779802594549,2.292170323902746,2.73419960178262,0.005496531577872896,1.1659129010574698,1617,False
75,0.6650083495722723,0.6276834347965395,0.6128897695275837,0.6377271125874477,0.6927175865633426,0.6201983959476572,0.6246678429455156,9,28.95811820364276,0.39043186454399537,0.0051546414035570235,0.6286710279548022,0.8648018488148497,1.0046841420427037,0.001822534465622944,1.166882547491626,1831,False
76,0.665107961937516,0.5158603011855175,0.6528791565287916,0.6426090895364638,0.6930354755349618,0.5763379273313048,0.5384615384615384,9,25.878681982083773,0.4158466027144726,0.00766630278533944,0.6097794739099163,0.8025693089173609,0.8923673433864563,0.0021755360754111583,0.9461700879782806,1427,False
77,0.665489481493549,0.5640286233044964,0.6342019935150714,0.6412501887362223,0.6929882140757658,0.5970604861503674,0.5767928526180126,9,23.335769326928656,0.4072403445438678,0.005666028090306295,0.6153929590176306,0.9580185919190929,0.25355483352038194,0.0017148752823963806,1.0465229352502115,1589,False
78,0.6651598002119408,0.6199935917975008,0.6129883843717001,0.6364688711057426,0.6923538746131631,0.6164710879838581,0.6185797706832615,11,31.09721474787281,0.3773278845382817,0.005119420985971483,0.6486728533504131,3.589331383553022,0.0010055729039591915,0.0022131733842977574,1.1539771314092688,1830,False
79,0.6660779931003957,0.6163622770479548,0.615310800725024,0.6376264532689113,0.6931438139670227,0.6158360900650944,0.6161516943904679,11,8.141139679519005,0.3935277613205734,0.005834214417034337,0.6385327977802766,3.569203633634083,0.2225040841787241,0.002221343526391047,1.1496001857862954,1781,True
80,0.6652606738645215,0.6160418669229948,0.6177573096283603,0.6394383210025668,0.6925980249325393,0.6168983957219252,0.6163841928658446,11,26.335595974555904,0.8340627542067418,0.005661626060137847,0.640776978799324,3.7007529239474293,0.0019679763731460962,0.0020786914105972347,1.1526527575101149,2091,False
81,0.6651822548394715,0.5188507956851437,0.6505959555376992,0.6419548039659771,0.6924564794545623,0.5773024361259655,0.5407511298114384,11,27.363966423631236,0.3670470841327338,0.005853436380617352,0.5680879464903233,3.456288922723984,0.23232529838619057,0.002034472442946052,0.9561220315973087,2701,False
82,0.6650920034810672,0.5884865961764392,0.6248582444998866,0.6395893099803714,0.6923166977673296,0.6061272757274078,0.5954181975362005,9,8.816173571245209,0.7915011121185407,0.007685163345120507,0.5719766002631184,3.5030041930292795,0.2576071058249897,0.002087553177721441,1.1065283526659755,1780,False
83,0.6646061660644251,0.5111609526861048,0.6528440867548766,0.6415521666918315,0.6917991649655489,0.5733796573619264,0.5343545541835071,9,27.835695811008534,0.3737788207480376,0.007952947559865085,0.569442367273921,3.572368152943656,0.48196433409322503,0.002751170703950497,0.9491194346728029,1956,False
84,0.6647891351634017,0.5073160311865855,0.6521142229544207,0.6402939252101263,0.6920778744009796,0.5706733946056346,0.5308923462088698,9,24.801785036633685,0.508593494306114,0.005209156870861824,0.5685420169918561,3.7484182817478846,0.30981775504397585,0.0020191311132809,0.9481003216644813,2572,False
85,0.6649568427162962,0.5071024244366122,0.6513031550068588,0.6397906286174443,0.692395809119333,0.5702275866210292,0.5305976487416745,9,24.349984391652164,0.7866251050638795,0.005073544515496423,0.5686415423456068,3.440164756909956,0.21767724764259933,0.0021787590341513746,0.9508646167534777,3305,False
86,0.6652621871182107,0.4733525579408309,0.6614925373134328,0.6376767829281795,0.6922606783500573,0.5518271804768723,0.5019025185722051,9,8.320001585753003,0.39866533815254485,0.007686079021301026,0.565388943160288,3.5350455265877634,0.2407064801668387,0.002257815192389609,0.8976150965229902,1332,False
87,0.6651598071336439,0.4691872263163516,0.662294587667722,0.6371231566762293,0.6921827767450199,0.5492623155788947,0.49824203243733695,10,8.356766836993478,0.841301466547135,0.0074689601263956615,0.5652436982747436,3.61552872437872,0.5262285355933513,0.0020387443370960085,0.8936491129204707,1515,False
88,0.6655786610244891,0.5176759585602905,0.6488621151271754,0.640696562484272,0.6927186997338699,0.5758925919325135,0.5394906727216063,10,8.397243559734404,0.4145289131867331,0.0075004106845286845,0.5681348333781113,3.5928444757525013,0.24880345462494916,0.002140364647388117,0.9630812370026851,1712,False
89,0.665363453216561,0.5964968493004379,0.6208314806580703,0.6381800795208616,0.6928179142339824,0.6084209379595839,0.6012099552187392,10,7.948188180042765,0.3785230285423248,0.0076096676363632985,0.5719149042579365,3.494774355954298,1.0510923960470802,0.002112870983194033,1.1095165872576322,1801,False
90,0.6654211294889156,0.5068888176866388,0.6507610037021802,0.6394383210025668,0.6926301696376325,0.5698847262247838,0.5303385853167951,10,7.61845991594138,0.3800687264181155,0.007692012677995963,0.5624830949024313,3.6350538347321217,0.3882887802764919,0.0019431170548728856,0.950229128215579,1496,False
91,0.6655343451070591,0.4717505073160312,0.6608318372232196,0.6369721676984247,0.6922879027397597,0.5505078830934131,0.5003851731013231,10,8.951732357533023,0.6692514399159233,0.007264541852814567,0.5593101961873839,3.653147591681375,0.2669826201587579,0.002365341789517034,0.8956956482402837,1712,False
92,0.6656024884738533,0.5935063548008117,0.6231217761830007,0.6392873320247622,0.6926127757127702,0.6079536130408622,0.5992020703040759,10,8.608311906250043,0.6648893545278274,0.007659388569119016,0.5642852528934412,3.496556227720932,0.2216421490196117,0.00217180455782961,1.1086387487585017,1738,False
93,0.6649814912929398,0.4720709174409911,0.6601941747572816,0.6367205194020836,0.6919887343482887,0.5505044214721634,0.5006002672888304,10,24.92431144427345,0.36310135466813565,0.0075970956406611,0.5764546984960863,3.5442250326381224,0.3986397193786895,0.0019263477117380128,0.8925432947789471,1715,False
94,0.6654526009546922,0.5077432446865321,0.6507871321013005,0.6396396396396397,0.6926046226281768,0.57043436525078,0.5310901088097951,10,8.977231801695737,0.677752088988419,0.007549431294099568,0.5703855327636251,3.486212676246913,0.2756784527611993,0.0021758196623012783,0.9531616780356275,1330,False
95,0.664187114409701,0.47014845669123145,0.663751507840772,0.6380794202023252,0.6918230549266396,0.5504220068771492,0.4992741130568914,10,8.835036157748984,0.3502264371410585,0.007750744885242287,0.5673488641789408,3.308025314896092,0.20711602318666109,0.002563668500027235,0.8911865515977313,1077,False
96,0.6648751302614322,0.5928655345508919,0.6222396592310279,0.6385323871357391,0.6921554303640267,0.607197549770291,0.5985163780648222,10,9.982954098525846,0.3648707038573949,0.0074468711497991695,0.5610551144615452,3.960166888148149,1.1129376558070447,0.002343177866473686,1.1091653596625652,1469,False
97,0.66517534755878,0.4698280465662715,0.6620015048908954,0.6371231566762293,0.6922955017805748,0.5496001999000499,0.4987867655396059,10,10.100538646590804,0.3780259433728915,0.00759767051479138,0.5414727376888961,3.6965277744354372,0.3806033764529669,0.0021510284859690247,0.8920346270064345,1712,False
98,0.6647064065756725,0.5129766100608779,0.6493172907935649,0.6399416175952489,0.6921258983057423,0.5731503579952267,0.5354634440009811,10,9.47628355284115,0.3742711605801707,0.007670898902338024,0.5650062785818749,3.533972825432788,0.3052898384029739,0.0021121919312837804,0.9584439353153827,1468,False
99,0.6653585356215712,0.472711737690911,0.6590232281119714,0.6362675524686698,0.6924590107738438,0.5505317494869084,0.5010414779931172,10,9.740566023930413,0.3780634537817267,0.007771002362966947,0.5692020617639615,3.44937462642051,0.22787807065440066,0.0021319144458421015,0.8933005997399072,1477,False
100,0.6651264018968475,0.5204528463099434,0.6471447543160691,0.6402939252101263,0.6927433368916159,0.5769253536967975,0.5416611088879997,10,10.42252047269908,0.34308476699318113,0.00780575837613205,0.5643292509684075,3.461822505467956,0.3260559572431416,0.0023398346741212417,0.9655018521074145,1789,False
101,0.6654661495060308,0.5945743885506782,0.6239632369423896,0.6400926065730534,0.6927285149497988,0.6089144107191687,0.6002285763574416,10,9.508025388114554,0.37771834853314434,0.008050664698931242,0.5623198707079504,3.7426220444611507,0.18719855830555787,0.0023221438826505915,1.102426629336901,1799,False
102,0.6642986967285136,0.47591583894051054,0.6581979320531758,0.636569530424279,0.691773556960448,0.552408107605529,0.503821627244358,10,10.144592299246145,0.33601094914022694,0.007801409035084297,0.5578212726036926,3.4508584165764913,0.2355104458791476,9.98761144486763,0.8980638979278484,1714,False
103,0.6645641798536382,0.5152194809355976,0.6466487935656836,0.6388846947506165,0.6918113793435279,0.5735005647030851,0.5370502315639473,10,9.665506294491633,0.34260820379711127,0.006561011903505441,0.5581136116313445,4.028166570473178,0.24363541798095578,0.002826492354820638,0.9685902359768778,1961,False
