numerical,demographics,clinical_group,clinical_te,diagnosis_group,diagnosis_te,medication_group,medication,other
0.14932403,0.13876325,0.052556634,0.04172705,0.00015579537,-0.134505,-0.05091515,0.022704983,-0.04618281
0.1497531,0.098832235,-0.007000046,-0.0017299496,0.009132397,0.04719005,-0.0066277348,0.026684567,-0.003098378
-0.17046899,0.07671866,0.10607685,0.05563602,-0.20153685,0.10084444,0.008274486,0.009999688,0.020640612
-0.3259417,-0.048583984,0.08766964,0.2320482,0.034104433,0.27924585,-0.02740518,-0.0008259363,-0.094306916
-0.47277522,-0.28320518,-0.017411752,0.09499714,-0.053611264,0.39389122,0.036971316,0.110266395,-0.08061039
-0.37853783,0.07618613,0.08299948,0.02552719,-0.03551748,-0.040154196,-0.070710674,-0.0011220827,0.036458828
0.5075772,0.06985398,-0.007061569,-0.049133167,0.05365671,-0.014851417,-0.006357372,0.02465195,-0.037162263
-0.23842399,0.009697143,-0.033417374,-0.017956693,0.07584769,0.41877067,0.008921536,0.08231392,-0.19377765
1.1420707,0.04631356,-0.032980386,0.28046355,0.12841979,0.20085514,-0.020106116,0.025877638,0.00579229
-0.16618672,-0.028355584,-0.059845068,0.28390604,0.0044546146,-0.23650073,0.101955056,0.08218796,-0.20344003
-0.44048464,0.08476533,-0.079316914,-0.061543357,0.0038503297,0.026741087,0.0059044356,0.048350878,-0.16183294
0.39168847,-0.0029605813,0.092732765,0.051694978,0.0020649587,-0.0011434779,0.029346514,0.07484339,-0.32277113
-0.51469654,-0.33090493,-0.034842566,-0.03559851,0.097133406,0.13476375,0.061983354,0.106896006,-0.015943937
-0.26290298,-0.0067322003,0.13146235,0.11789289,-0.040469997,-0.24028818,0.02778792,0.020028882,-0.092832476
-0.49645087,0.007817078,-0.04091278,-0.05226524,-0.017498981,-0.19146809,0.014053723,0.035771675,-0.12676804
0.24491993,0.032761686,0.13384227,0.2476768,-0.016105458,0.10534695,0.0086543225,0.034859713,0.011158518
1.1516876,0.043517344,0.12052676,0.07881429,-0.004081961,0.037374973,0.006750267,0.037205417,0.0077338777
-0.31751853,0.09379947,-0.043071516,-0.0762783,0.056654193,-0.30464506,0.022414539,0.005920632,0.022581916
-0.35877332,0.09124102,-0.103217706,-0.029308002,-0.08240878,-0.24287142,0.03572969,0.10927436,-0.020044094
0.2822109,0.027433839,-0.035550956,0.038362443,0.1494345,0.20248102,0.036764115,0.045478016,-0.009976321
-0.31823197,0.0866071,0.104723744,0.039033037,-0.033140644,-0.021220127,-0.063038506,-0.002877777,0.026305303
-0.04778676,-0.12741055,0.06329345,0.001498811,-0.16901831,-0.4077981,-0.0512582,0.012330807,-0.10095984
-0.38961896,0.08955302,0.11508365,0.031403504,-0.014885555,-0.009013327,0.029417459,0.03547145,0.023990043
-0.110386364,0.04281202,0.06751968,0.06979346,-0.056979332,0.28949776,0.01335066,0.08898454,0.013979451
-0.22491051,0.06181867,-0.011989728,-0.020819094,0.05605974,-0.090822324,0.05638334,0.09167653,-0.024674812
-0.3850121,-0.07499346,-0.14367577,-0.030900197,0.019192409,0.026415834,-0.027940193,0.01829162,0.06842667
0.6599915,-0.22075906,0.10672839,0.068970114,0.027209125,0.44082117,0.01023885,0.08640785,-0.01867688
0.1099617,0.135791,0.028609829,0.15694457,0.035177004,-0.23394677,0.09188277,0.07068573,0.0076604076
-0.07459888,-0.013817953,0.09547809,0.059726402,-0.044894673,-0.10487738,-0.057994712,0.0072630593,0.020033626
-0.4623384,-0.11324203,-0.06866634,-0.07017446,-0.089241065,-0.041966226,-0.0086334925,0.02852466,-0.16059263
0.15482406,0.08437395,0.05957543,0.05393478,-0.11692244,0.037922226,-0.05382211,0.01125569,-0.011579344
-0.38764334,0.05319143,0.077105924,0.040663388,0.061251573,-0.42763072,-0.009501749,0.024828307,0.028594056
0.67952573,0.0075062197,-0.10566422,0.00010939501,0.012618778,0.105409496,-0.00904868,0.034024976,-0.026677668
0.24417306,0.045872755,0.07328866,0.22557229,0.0013766587,-0.08618666,-0.0005351198,0.0021608414,0.04078266
-0.30587393,0.100081265,-0.14949678,-0.009507542,-0.038744718,0.15675174,-0.05901415,0.0025575084,0.050646923
0.15663245,0.081064284,0.04161692,0.11385749,-0.0035737911,-0.025679722,0.018771011,0.09163159,-0.018727735
-0.40253308,0.12616417,0.047200136,-0.07687523,-0.024027735,-0.359384,0.019248364,0.064819306,0.035567563
0.7311467,0.017719844,0.05843924,0.05198959,-0.026637768,-0.14188883,0.024699107,0.0964071,-0.011488957
0.6586252,0.03278444,0.101145305,0.19905296,0.11125322,0.30146062,-0.027037295,0.040758997,-0.039478447
-0.31872258,-0.0763321,-0.021664262,0.11603811,0.070488885,0.3462474,-0.012305929,0.015579365,-0.009056513
-0.27981645,0.13376898,0.11796533,0.086457774,0.008978889,-0.25043333,-0.002946782,0.03117633,0.050229643
0.067330465,-0.022192508,0.08644244,0.032274608,0.032954972,0.14330855,-0.035837673,0.016832503,-0.05380419
0.55867296,0.021926217,0.02889385,0.23627928,0.09020429,-0.28815007,-0.036808945,0.045635305,0.049153253
1.6683722,0.09136671,0.09398968,0.16195154,-0.15622571,-0.1577701,0.03845144,0.09701564,-0.024029888
-0.45634168,-0.08306023,0.030234406,-0.026690457,-0.0057713734,-0.6132405,0.028284097,0.023526702,-0.014215054
-0.5946241,0.07674521,0.0683315,0.029906042,-0.15360123,0.13614547,-0.060789168,-0.004068873,0.011594905
-0.6328416,-0.039193876,-0.06414319,-0.078406915,0.06442713,-0.13039196,-0.060252346,0.0062959706,0.0495663
0.85300684,-0.065740086,-0.052931644,0.10584305,-0.066226,0.34473568,0.037017837,0.032608498,-0.011798631
-0.3374994,-0.047207024,0.08231664,0.0050715245,-0.026912488,0.015622385,0.024227073,0.09743892,-0.018667126
-0.25185198,0.06908728,0.092736244,0.047698833,-0.075249135,0.31817967,-0.012054455,0.0077855126,-0.004487877
-0.19796176,-0.07024935,0.064313725,0.013941707,-0.15149066,0.031557582,-0.008062557,0.0054724803,-0.2731332
-0.29249218,0.11844209,-0.21123421,-0.09944505,0.028549636,0.018780176,-0.007775992,0.02214225,0.012879541
1.3977599,0.04036686,-0.035695925,0.012425102,-0.08156278,0.05027975,0.070418976,0.10433918,-0.043369655
0.17980155,-0.21537061,-0.02806218,0.10787354,0.025938682,-0.22996762,0.022347158,0.10223658,0.011038451
0.09868688,0.053812303,-0.0063127168,-0.10250297,-0.017377745,0.080742106,0.02807242,0.0915422,-0.040803052
-0.2616681,-0.018147454,-0.239833,-0.42353827,-0.09153008,0.23472017,-0.01068048,0.02007539,-0.043289784
-0.15496844,0.056224927,-0.015885124,-0.027541919,0.01993629,0.33659554,-0.07233654,-0.0032212858,-0.019405417
-0.2720948,0.06403132,-0.20325004,-0.047512505,-0.039106354,0.18155183,0.047884766,0.06138683,0.44484627
-0.14560752,0.08563624,0.07358578,0.362458,-0.030342326,-0.029354043,-0.0028563999,0.08115449,0.021681145
-0.3377679,0.10339744,-0.023524128,-0.090862066,0.1101349,0.0329026,0.025723375,0.07500386,0.012382069
0.060867455,-0.12925708,-0.11902481,-0.079940274,-0.0009831768,0.03733809,0.022242576,0.076498374,-0.28035495
0.8754954,0.09577213,0.016482987,0.0030725226,-0.12395463,0.26508266,-0.0051960032,0.019313177,-0.02475145
-0.4237302,-0.2892478,0.057349563,0.0014901347,0.13613696,-0.2662273,-0.01595279,0.018429141,-0.09660218
-0.11912654,-0.057949435,0.0786381,0.10690708,-0.15597434,-0.15787956,-0.0022870405,0.0077809375,-0.01282523
-0.15113576,0.09870809,0.07095611,0.03547539,-0.17509596,0.043270476,0.050823268,0.042302504,0.014880194
0.30449834,0.089807086,-0.062103808,0.0527681,-0.16974172,-0.21217144,-0.0522181,0.0054356907,-0.0832273
0.19180672,-0.07337451,0.097468555,0.068878815,-0.087793484,-0.1457806,0.018316321,0.08660905,0.016619436
0.54618865,-0.028686326,-0.08742875,-0.42114115,-0.034855053,-0.028149404,0.045014985,0.056615707,-0.031969123
0.75845623,0.088351496,0.042240307,0.042841762,-0.039232355,0.19813682,-0.037061773,0.017651975,-0.008159805
0.03147815,-0.028039057,0.00677392,0.023400038,-0.20371753,-0.67004967,0.043769345,0.12167934,0.035363875
0.20665276,0.044042937,-0.14529514,-0.029080177,-0.13626441,-0.15730077,-0.048144683,0.0059705707,-0.056336403
0.80943966,0.06916091,0.04925262,-0.0006340486,-0.11671636,-0.22123143,-0.038651478,0.024779703,-0.027710756
-0.27163476,0.10117033,0.10330129,0.20297001,0.07608493,0.45307398,-0.04404907,0.018033838,-0.023340063
1.3658983,-0.032787483,0.1257559,0.10372145,0.13245448,0.1267997,0.033557523,0.038624898,-0.031334426
-0.16651486,0.009441914,-0.14425105,0.07745589,-0.0070125163,0.11275417,0.02235074,0.10264809,-0.03425448
-0.33881417,0.088773035,0.09986526,0.050449803,0.084876336,0.18822688,-0.0643343,0.0039461884,0.020581959
-0.38530496,-0.07819038,0.04045129,0.23076156,0.0149115585,0.0880826,0.028981518,0.096585914,-0.037299555
0.39087227,0.027650435,-0.013709642,-0.031641573,-0.09419253,-0.10734749,-0.010832045,0.021037685,-0.032406688
-0.20254484,0.03628536,0.117333405,-0.055133455,-0.009596067,-0.2930658,-0.050216615,0.024462791,-0.27422136
-0.28279918,-0.13882491,0.0637718,0.23418462,0.022005629,0.08249517,-0.009136106,0.019340858,0.0951305
1.4496124,0.047682434,-0.029156186,0.03630569,-0.023517352,-0.1307764,0.06432089,0.12951662,0.0027257893
-0.35379663,-0.15653604,0.030623313,0.18864426,-0.07283267,0.0654683,-0.08625097,-0.0006749121,-0.02730106
0.6667663,0.07455013,0.13729233,0.06849189,0.059816033,0.3215805,-0.010442247,0.032678843,-0.043967444
1.0624617,0.024674606,0.124975644,0.09515742,-0.029508028,0.1097265,0.015952071,0.019542672,0.007068121
-0.4223831,-0.0477838,-0.050026312,-0.06462315,-0.15512489,-1.0790962,-0.076933585,-0.004006355,-0.21677382
-0.46428853,-0.17135765,0.046067957,-0.016620828,-0.033156626,-0.13127416,-0.009168523,0.023524651,0.052314077
-0.39443406,-0.06820485,-0.016039643,0.001268344,0.008584533,-0.3368731,0.0043484997,0.040720757,0.05471848
-0.49257028,-0.080186605,0.07940436,0.020989038,0.09248853,-0.027157247,0.037064366,0.084104866,0.049801935
-0.1990851,-0.141164,0.051385067,0.014652576,0.018983578,-0.0060384944,0.010478715,0.055444952,-0.17162476
-0.38193953,-0.024900146,-0.06210358,0.12239136,0.02255193,-0.3809498,0.020498991,0.08894541,-0.17487189
0.24680404,-0.0053885505,0.09518677,0.16612545,-0.08644879,-0.29848418,0.03819328,0.0791719,0.01664687
-0.43616334,0.17569706,0.010843441,0.18362258,0.06327252,-0.21292186,0.01795645,0.0799938,0.03594579
0.16782454,-0.16563793,0.0836933,0.028901596,0.065214396,0.19112404,-0.0078841355,0.02246722,-0.20804143
0.6178246,-0.2064798,-0.045602884,0.02294232,0.00039856764,0.05199567,-0.0330769,0.02356518,-0.03431213
0.107323445,0.033420064,0.045465454,0.03226842,-0.02683274,0.2358605,-0.043103453,0.014311112,-0.019061094
-0.30280545,-0.16782951,0.058644805,-0.0003356561,-0.017387167,0.17528053,0.03261675,0.03472322,-0.027015638
-0.2787923,0.01764578,0.074475646,0.32027543,-0.1426675,0.14796339,0.012395622,0.008408255,-0.0039341934
-0.29706794,0.12797609,0.008429516,-0.11242568,0.060896665,-0.14520264,0.03343806,0.09821388,-0.008647595
-0.22026023,0.085017614,-0.08675883,0.21902457,-0.05877882,-0.07496491,0.018676884,-0.012924189,0.035946764
0.20749179,-0.023288347,-0.009619882,-0.029900514,0.025869098,-0.41313544,-0.044560954,-0.047156636,0.3990643
-0.4273639,-0.1554423,-0.02311778,-0.033184417,0.015150145,-0.052867547,-0.05951858,0.004165395,0.07620472
-0.022593379,-0.07082099,-0.021622939,-0.037349522,0.05086511,-0.43105924,0.002818035,0.04044714,-0.0083531635
-0.20085889,-0.08570465,0.01694426,0.015865184,-0.010812074,-0.33572248,-0.057308596,-0.026906073,0.2830183
-0.3021353,0.011441518,0.016589884,0.050544754,-0.1150074,0.36358133,-0.030960895,-0.012329139,-0.029261826
0.27121973,0.031598873,0.027447,0.2697649,0.0090417825,-0.47157788,0.02025891,0.09403541,-0.2117957
0.5361534,0.094170675,-0.03691037,0.065434925,-0.02083033,0.05588693,0.029684607,0.082474045,-0.03049776
-0.30470437,-0.07241893,0.016388666,0.09674156,0.041534074,-0.2640378,0.059507873,0.07126926,0.0724403
-0.14628476,0.040718637,-0.1296077,0.22493052,-0.053233802,0.09801519,-0.040718533,0.030302932,0.4987522
-0.39921388,-0.09451489,0.053006876,0.052993078,0.08791262,-0.24758257,-0.017404987,0.024270514,0.030003874
0.14784826,0.026524864,0.08291664,0.035904966,-0.016716994,0.2146968,-0.047066435,0.01431491,-0.05412701
0.0059324726,0.04863199,0.05970087,0.02279561,-0.16189478,-0.12186743,-0.06088492,0.0031848755,-0.047917318
-0.23860256,0.10241333,-0.090600796,0.06663303,-0.07401985,0.20310545,-0.022314932,0.009240255,-0.0012811385
0.6699423,-0.09981804,0.097687215,0.04984603,0.010784471,-0.057618108,0.033441674,0.10055288,-0.10676205
-0.49727112,0.1387335,0.073477596,0.020055167,0.044056125,-0.2066119,-0.06180114,-0.0040537543,0.052570492
-0.5197509,-0.036378298,-0.020796413,-0.038593855,0.058861766,-0.17192549,0.04526022,0.11640031,-0.24453059
-0.1880474,0.19135451,0.08756503,0.010908034,0.0065957215,-0.2875566,0.01464093,0.04835921,0.045745835
-0.2950034,0.02564783,-0.04065017,0.028898314,-0.20300233,-0.13984263,-0.01857736,0.010428911,-0.0077104094
0.58266664,-0.18832703,-0.03976692,0.08006647,0.0092648715,0.22958551,-0.041165903,0.02006678,0.035271473
-0.13897343,-0.117451325,0.07153133,0.039375767,-0.017605219,-0.25069118,-0.062008046,0.009820498,-0.011394091
-0.29358718,0.11336529,-0.30385846,-0.31611928,-0.008776711,-0.09232457,-0.0049990355,0.03532781,0.0466979
-0.20939153,0.026037537,0.088904835,0.041771706,0.0342919,-0.15051876,-0.002255531,0.0039547463,0.061789386
1.2490388,0.037029702,0.010844503,-0.07129602,-0.05067388,0.1167603,0.017640777,0.084936924,-0.16720101
-0.11857298,0.059044737,-0.16000408,0.0408322,0.121173516,0.21842815,-0.008953341,0.020947715,0.051968325
1.0077207,0.03468006,0.041437328,-0.027103312,0.029720863,0.46815175,-0.05722593,0.011788707,0.100117765
-0.13359408,-0.095604144,0.051446494,-0.0060857087,0.10633187,-0.3643936,-0.054115396,0.004677144,-0.06908325
-0.32516566,-0.041723005,-0.0719147,0.027803129,-0.10847512,0.32244185,0.04951725,0.11076527,-0.0340453
-0.050071783,0.081969194,-0.038628235,-0.07674725,-0.030373342,-0.0049439073,0.024933834,0.0719933,-0.018620372
-0.085239336,0.004587956,0.115525246,0.15973476,0.13079096,0.31377977,0.04366187,0.098354675,-0.03788621
0.082926854,0.11997177,0.005835525,0.20213822,-0.18144952,-0.46304905,-0.02805584,0.012558204,-0.0012398558
-0.23815231,-0.3755064,0.07508711,0.05433113,0.100220636,0.20626774,0.055665143,0.027849237,-0.017054837
-0.29721665,0.100139305,0.0665417,0.03411109,-0.04945458,0.003197752,0.0075389845,0.053761385,0.027288526
0.4920786,0.039753813,-0.03349246,0.060374267,-0.058280945,-0.30529308,0.022555761,0.093285486,-0.020247834
0.7505459,-0.093729705,-0.17077257,0.038299188,-0.16311274,0.16528718,-0.031496648,0.020559577,-0.054911975
-0.13536401,-0.014057255,-0.074699335,-0.0077500455,-0.1531384,-0.046602033,-0.040723063,-0.022174628,-0.106784455
0.5489194,-0.02625345,0.12429899,0.08183575,-0.072823465,0.10752633,0.036687925,0.10697604,0.052445956
-0.6887982,-0.12450573,0.048592553,-0.031863894,0.069413714,-0.4029341,-0.06320481,-0.006989064,-0.3298222
0.03713687,-0.109945334,-0.04553064,0.018033434,-0.011731854,-0.47087714,-0.05810855,0.009252887,0.0038744602
-0.29843572,0.11622612,0.17633988,0.046225846,-0.022994447,-0.04091896,0.0010554874,0.042734034,-0.033948623
0.23870885,0.01941798,-0.014868898,-0.021988876,-0.13580999,-0.13220897,0.022905502,0.09393024,-0.08403717
-0.38604546,0.09865967,0.02657004,0.14294247,-0.008263783,-0.40434992,-0.06675208,-0.00649902,0.049387988
0.48497456,0.09263981,0.07641247,0.30941227,0.1435377,-0.0704924,0.040732417,0.03875638,-0.0055909907
-0.36674422,0.03221909,0.110164985,0.14161623,0.025911313,0.25723928,-0.006361601,0.02689506,-0.014348471
-0.2517611,0.018452939,-0.0609244,0.018791135,-0.13352065,-0.113643005,0.027043253,0.10521036,-0.016952055
-0.2445454,0.0056633763,-0.013640096,-0.034998436,0.042557422,-0.06324222,0.023726163,0.09935505,-0.20810217
-0.37582105,0.12825687,0.057756305,0.0049774162,-0.04596747,-0.059661917,-0.002072406,0.023691509,0.024445672
-0.39834344,0.052783605,-0.08780451,0.017165542,-0.07666798,0.23095036,-0.005986983,0.031862896,0.022468697
0.12966974,0.016821716,0.08456636,0.1764338,0.036662593,-0.0745725,0.06913173,0.146117,-0.044064566
-0.41213307,0.13477781,0.033073347,-0.0008891048,0.060859498,-0.23096952,-0.07896688,-0.007804048,0.03221417
-0.59781444,-0.27384412,-0.12803884,-0.01115736,-0.057448752,-0.45546332,0.046354145,0.084128596,-0.15651292
-0.21325727,0.046069756,0.045725383,0.09902635,0.0018755086,0.22199339,0.07793475,0.13350119,0.011743138
-0.28720742,-0.0720564,-0.019566484,0.008935813,0.10606521,0.29847413,0.012581146,0.01966013,-0.012179661
0.5387268,-0.0068596955,0.038256288,0.000944742,0.05730417,0.2568816,-0.014936773,0.03407854,0.10580367
-0.32271054,0.13511842,0.07492568,0.052994534,0.065910794,-0.1427321,-0.026990552,0.0095389895,0.03303927
-0.41330424,-0.3509615,-0.093141094,-0.07059947,0.00011311867,-0.08769803,-0.052765418,0.018733792,-0.09301768
1.1798366,0.024792492,-0.0057699685,0.15026756,-0.03481402,0.13388477,-0.041646376,0.024263022,-0.14040756
-0.027809456,0.056159638,0.107993565,0.22075276,-0.05126427,-0.3930108,0.06443323,0.07455759,-0.19608298
0.42331073,0.016464448,0.029379271,0.01795543,-0.092422344,0.0029031527,-0.0063502183,0.020721566,-0.02656008
0.16630526,-0.23077956,-0.029881034,-0.060640693,-0.16321738,-0.16843493,-0.0127888825,0.014325606,-0.072183274
0.14941172,-0.017819611,0.015876563,-0.1218988,0.1264306,-0.1059614,-0.009386184,0.008957573,-0.36302117
-0.39847922,-0.0050336476,0.09006909,0.036261804,-0.06916683,0.29739395,0.013360409,0.09839943,0.024982996
-0.11381299,-0.0524432,0.080082476,-0.3013809,-0.1008918,-0.24156664,0.06204907,0.11931455,-0.0004566256
-0.31663245,-0.20413423,0.06912891,0.009354055,0.11083156,-0.0035566315,0.032449182,0.09799641,-0.027881568
-0.5389539,-0.034582295,0.19040549,0.17519683,0.08917771,-0.07760228,0.039118607,0.08476529,0.10400577
-0.5159849,-0.06886229,-0.11438072,-0.34677395,-0.14225358,-1.0452639,-0.07968065,-0.007254093,-0.012001768
0.25512776,-0.22168207,0.063996606,0.3059871,-0.10731966,0.28784215,0.021826245,0.09316705,-0.032582287
0.34307212,0.023845728,-0.21644649,-0.13672486,-0.24078996,-0.0803325,0.0014282139,0.036378253,-0.035909288
0.30893692,0.11255478,0.10937442,0.0742666,0.009441324,-0.041098632,0.03883218,0.11434039,0.016882222
-0.26897472,0.02416556,-0.1329269,0.04469564,-0.035423927,0.047443733,0.038579095,0.0962678,-0.13585347
0.8087683,0.071700975,0.10249676,0.17122003,-0.24368411,0.029453903,-0.0022075083,0.037112456,-0.029661078
0.40196547,0.02741166,0.22320066,0.18506974,0.025753554,-0.2881859,-7.417798e-05,0.0414902,0.09322626
-0.24287751,0.0024974924,-0.002222091,-0.049183484,0.03986894,-0.17732525,0.014919651,0.087830216,-0.046740234
-0.22544748,0.10735701,0.08590181,0.26335114,-0.028073452,-0.024216682,-0.058024745,0.0011020064,0.041116454
-0.23285204,-0.04147353,0.031332213,-0.08809082,-0.00327765,-0.21097168,0.010214867,-0.00014125934,-0.19657339
-0.39666128,0.095505804,0.06272581,0.08915165,0.07567619,-0.10690751,0.06180178,0.089587994,0.1268502
-0.3662408,0.09281711,-0.14287966,0.04629259,-0.16972683,0.29987594,-0.06327382,0.002244133,-0.0216701
-0.3947956,-0.110602915,0.03940623,0.0015307311,-0.123767704,-0.15946256,-0.0619855,-0.00061473495,0.017779578
-0.25515023,0.11215285,0.11141087,0.04219214,0.06548465,-0.005639516,0.021341506,0.09762764,0.020398825
1.4263614,0.034387235,-0.017409874,-0.018833999,-0.033125177,-0.30292493,-0.014091994,0.021168694,-0.023814183
0.038295038,-0.07665427,0.059491977,0.007083811,0.022599224,0.11076152,0.024685651,0.10618727,-0.13051264
-0.8192729,-0.06931578,0.08539933,-0.010974713,-0.09012787,-0.05897407,0.017187381,0.10405039,-0.15042967
-0.13203546,-0.16667277,0.0642343,0.034714494,-0.100343004,-0.108787075,0.102673784,0.10405881,0.43887573
-0.45072892,-0.025888935,-0.016254805,0.2083792,-0.007777136,-0.48573464,0.014841996,0.013437747,0.037826754
-0.55197185,-0.20734152,-0.1221998,-0.35546643,-0.14023933,-1.0038236,-0.08351389,-0.006154964,0.03309439
0.022372866,0.094423234,0.081711195,0.03793403,-0.009077892,-0.08550536,0.021187197,0.042411953,0.015566662
0.63978547,0.0664799,0.0077857003,0.010864094,0.055645246,0.13073881,0.011068607,0.015245872,-0.017634314
0.34849194,0.04814243,0.14318146,0.04167722,-0.048562493,0.31171903,0.00062099425,0.0030304291,-0.14029543
0.36605918,0.017933674,0.112844065,0.07583795,0.003781883,0.048129436,0.01752803,0.08964646,0.0021421826
0.79962426,0.008622006,0.123643816,0.08073348,0.056512337,-0.013444245,-0.029827401,0.023588724,-0.0017689764
-0.120221205,0.013108533,0.053922206,0.075536594,0.0804713,-0.0715839,-0.059751257,0.008759019,-0.07542259
0.03585621,-0.042386517,-0.07449481,-0.043195136,-0.017808085,0.39017618,-0.029679615,0.019533334,0.08819313
-0.55808645,-0.027861686,0.08279409,0.013249069,0.08766711,0.25924224,0.049728487,0.11914227,-0.14130065
0.59402907,0.06634389,0.098376416,0.058996476,0.07244429,-0.08388078,0.00069075543,0.022908282,0.007999778
0.011144828,-0.03436797,-0.13768233,0.29565793,-0.19401127,-0.0336096,0.014573272,0.04159143,0.0061696265
-0.1651149,0.06413468,0.07140707,0.013457263,-0.1982384,-0.0066807605,-0.007173028,0.027046993,0.052826952
-0.26829618,-0.15029714,0.10062583,0.08394809,0.03678474,-0.3430286,-0.00037852023,0.039052464,0.0038069617
-0.47397625,-0.38907337,-0.034673523,-0.03961083,-0.022802386,-0.39005724,-0.066369355,-0.0019234609,0.06693721
-0.27448466,0.025771592,0.10287976,0.05812864,0.08430435,0.29894423,-0.06554985,0.004111017,0.02353397
-0.23656593,0.12992622,0.095216244,0.040194422,-0.05415983,0.08518162,-0.013898404,0.02163022,0.029954942
0.29614782,0.019519273,0.04314154,0.052661855,-0.02130679,-0.16358952,-0.035920054,0.025233869,0.059046023
0.14358117,-0.30720174,0.060898334,0.012139518,0.035909366,0.050086405,-0.0367558,0.027011124,-0.2566334
0.13194981,0.1352483,-0.044640254,0.29778546,0.013589354,0.04406186,-0.014203841,0.026447203,-0.018726125
0.2397074,0.003627413,-0.1187897,-0.12343329,-0.024842992,0.10712868,-0.06039101,0.008684324,-0.026101477
0.8093283,0.086986504,0.10786009,0.1848316,-0.084038004,0.04022271,-0.0043302528,0.02486056,-0.19177292
0.106051736,0.0124162175,0.084708914,0.05180259,-0.10343528,0.22882931,0.004061807,0.05945916,0.05189006
-0.28626037,0.12770104,0.08501708,0.0058956705,-0.21977136,-0.18482146,-0.013152474,0.02008872,0.02598309
0.0035874918,0.039415546,0.1035743,0.06730454,0.08783646,0.03785289,0.021455102,-0.008018194,0.0112354625
0.4467919,-0.0021381937,0.040829506,0.020130407,-0.2344445,-0.05333583,0.034014378,0.11345869,-0.021479547
-0.39479274,-0.06553845,0.05196494,-0.009945583,-0.034276627,-0.016858801,-0.0043757567,0.02679307,-0.35269368
1.0423663,-0.011877488,-0.010312125,0.029185731,-0.06165037,0.008888638,0.07141844,0.08998541,-0.016018027
0.550994,0.04668182,0.09806992,0.07539474,0.15677764,0.041921265,0.050216332,0.12982965,-0.14422853
-0.27347988,0.11238785,0.014484096,0.094768494,-0.23058477,-0.023197861,0.016859531,0.10329116,0.030917022
0.9196236,0.046238195,0.113521665,0.083816715,-0.04064016,0.029407583,0.08776942,0.111473486,0.0068624048
-0.25212464,-0.028735567,0.02755944,0.14026445,-0.0035887859,0.1685499,-0.031570103,-0.007941252,-0.23693144
-0.22094235,-0.08019239,-0.02018075,-0.107513845,0.00036667148,-0.11044352,-0.060653802,0.01558392,-0.21414232
0.30228233,0.054310933,0.11544415,0.22728422,-0.060484406,0.031602893,-0.004936189,0.011857366,0.013836426
-0.27336136,0.13372187,0.08590567,0.022527665,-0.012262955,-0.13771881,-0.015681673,0.021724347,0.026251428
0.5653971,0.049850013,0.029777737,0.035680056,-0.0091159195,0.053059552,0.017597036,0.10252148,0.008611361
-0.38027966,-0.06322543,-0.039490353,-0.042004228,-0.085475326,-0.9261671,-0.05684267,-0.011390493,0.3511342
0.8965149,-0.0038550133,0.15038486,0.10549179,0.020035744,0.11470443,0.012102502,0.023415264,-0.006649715
0.2680936,0.012142712,0.11426976,0.05328314,0.013145287,0.37112406,-0.03898115,0.018912243,-0.2341335
-0.28268296,0.1320544,0.08351393,0.06914153,-0.11519416,-0.034538988,0.01548535,0.021233376,0.031996
-0.16704853,-0.18758908,0.06377955,0.05791458,-0.23647457,0.106566146,0.012632622,0.05719684,0.0046392735
-0.2242282,0.084855385,-0.13849902,-0.13310617,0.10129457,0.14719631,0.061894797,0.12409202,-0.0038906503
-0.59967375,0.11870994,-0.03397211,-0.06387702,-0.05085416,-0.53708297,0.0064410428,0.059341293,-0.19164626
-0.5485492,-0.40499875,0.029777866,-0.02752898,-0.03405857,-0.4690675,-0.061116673,-0.00473628,-0.29414222
-0.29918906,-0.004645916,0.083615676,0.051445976,-0.048945494,0.032978624,0.07705768,0.091903776,0.017933283
0.24082333,0.05810816,0.11551198,0.22267541,-0.014476149,0.05794108,0.035802137,0.043928098,0.0070322184
0.31226167,0.055346426,0.0028256364,-0.008773625,-0.2341819,0.0021359883,-0.034981277,0.03341005,0.57336444
0.9569891,0.05920946,0.019861609,0.18003526,-0.17363438,0.28742474,-0.017172832,0.038214527,-0.1692393
-0.2578837,-0.011971848,0.10395454,0.060638934,0.06264822,0.17721058,-0.05410601,0.0033211817,0.03132918
-0.20306794,-0.10202663,0.12386877,0.2247978,0.08894793,0.37032244,-0.06074703,0.008396947,-0.18820977
-0.15212011,0.034580767,0.08033616,0.07716983,-0.033117734,0.29447785,0.0820707,0.11225481,-0.035512105
0.5245495,-0.022700708,0.028089356,0.05453965,-0.1427241,-0.048961714,0.003325683,0.04025012,0.07129246
0.112111546,0.084102675,-0.001770189,0.17510128,-0.04233475,0.2820883,0.021035723,0.09514977,-0.023099795
-0.29624662,-0.07058798,0.07298742,0.020847026,-0.15629032,-0.116037786,0.023868168,0.08756509,0.03382051
-0.1297102,-0.10225182,0.06690611,0.027719699,0.0047076903,-0.15185359,0.0031441613,0.070001915,-0.2429736
-0.20058234,-0.022145223,0.069558196,0.0067928135,-0.03310167,0.220943,-0.0047605326,0.017473774,0.03868811
-0.2485201,0.043904796,-0.1874994,-0.19828431,0.0049573947,0.19319542,0.009170743,0.03685635,0.2598538
